,genre,filename
864,rock,nova_express-gimme_some-01-im_alive-0-29.mp3
3032,rock,chris_juergensen-big_bad_sun-02-come_out_baby-59-88.mp3
20263,rock,nova_express-gimme_some-10-the_ugly_american-88-117.mp3
10331,rock,skitzo-heavy_shit-05-head_of_laci-88-117.mp3
842,rock,seismic_anamoly-sweet_rock_candy-01-howl_at_the_moon-175-204.mp3
8055,rock,skitzo-hellavator_musick-04-frozen_dead-88-117.mp3
13152,rock,skitzo-hellavator_musick-06-satans_grave-117-146.mp3
14464,rock,hybris-the_first_words-07-hate-204-233.mp3
2605,rock,various_artists-the_2007_magnatune_records_sampler-01-westchester_the_seldon_plan-59-88.mp3
2358,rock,electric_frankenstein-the_time_is_now-01-teenage_shutdown-117-146.mp3
22267,rock,william_brooks-karma_dogs-12-still_around-30-59.mp3
11455,rock,mrdc-timecode-05-timecode-59-88.mp3
10784,rock,soulprint-in_spite_of_it_all-05-obscenity-204-233.mp3
6052,rock,burnshee_thornside-blues_and_misc-03-hey_hey_hey-30-59.mp3
24524,rock,magnatune_compilation-high_energy_rock_and_roll-17-spinecar_sanchez-30-59.mp3
1438,rock,shiva_in_exile-ethnic-01-odysseia-30-59.mp3
6263,rock,falik-the_ballad_of_el_efe-03-llama_mia-0-29.mp3
16577,rock,nova_express-gimme_some-08-motley-146-175.mp3
5179,rock,lvx_nova-lvx_nova-03-kyoto_nights-262-291.mp3
21486,rock,electric_frankenstein-the_time_is_now-11-too_much_for_you-88-117.mp3
16269,rock,arthur_yoria-suerte_something-08-goodbye_marisa-146-175.mp3
14763,rock,skitzo-heavy_shit-07-messiah_of_evil-30-59.mp3
18954,rock,utopia_banished-night_of_the_black_wyvern-09-utopia_banished-233-262.mp3
15093,rock,chris_juergensen-big_bad_sun-07-revelation-88-117.mp3
14210,rock,electric_frankenstein-the_time_is_now-07-e_f__theme-0-29.mp3
11713,rock,william_brooks-bitter_circus-06-a_different_state_of_mind-0-29.mp3
6928,rock,spinecar-up_from_the_mud-03-smoke-117-146.mp3
25061,rock,magnatune_compilation-high_energy_rock_and_roll-20-skitzo_angels_blood-146-175.mp3
14619,rock,william_brooks-blue_ribbon__the_best_of_william_brooks-07-land_of_lincoln-88-117.mp3
8149,rock,pain_factor-8_seconds-04-hands_of_god-175-204.mp3
7636,rock,william_brooks-karma_dogs-04-between_two_rivers-175-204.mp3
2661,rock,c__layne-potemkin_villages-01-you_are_the_reason-30-59.mp3
24007,rock,the_napoleon_blown_aparts-thrill_hype-15-thrill_bound-59-88.mp3
16425,rock,william_brooks-blue_ribbon__the_best_of_william_brooks-08-justified-30-59.mp3
15571,rock,utopia_banished-night_of_the_black_wyvern-07-voice_of_disharmony-30-59.mp3
11147,rock,seismic_anamoly-afterburner-05-skool_daze-117-146.mp3
10576,rock,electric_frankenstein-dead_and_back-05-leave_it_at_that-0-29.mp3
9677,rock,norine_braun-modern_anguish-05-another_kiss_is_taken-88-117.mp3
2323,rock,electric_frankenstein-dead_and_back-01-sweet_baby_arrogance-146-175.mp3
19253,rock,the_strap_ons-geeking_crime-10-chucky_got_lucky-30-59.mp3
12431,rock,william_brooks-fowl_mouth-06-hideaway-30-59.mp3
23036,rock,jade_leary-fossildawn-13-the_camp-175-204.mp3
736,rock,norine_braun-and_the_mood_swings-01-frontliner_blues-117-146.mp3
15161,rock,seismic_anamoly-ramifications-07-serenade_for_samantha-233-262.mp3
22704,rock,tom_paul-i_was_king-13-i_wish_the_world_was_flat-146-175.mp3
16197,rock,utopia_banished-night_of_the_black_wyvern-08-forged_in_blood-30-59.mp3
5250,rock,atomic_opera-alpha_and_oranges-03-all_these_things-0-29.mp3
19252,rock,the_strap_ons-geeking_crime-10-chucky_got_lucky-0-29.mp3
12400,rock,nova_express-gimme_some-06-grunt-204-233.mp3
7228,rock,self_delusion-happiness_hurts_me-03-too_late-146-175.mp3
2948,rock,seismic_anamoly-ramifications-02-broken_dreams-349-378.mp3
20623,rock,the_seldon_plan-making_circles-11-checkered_flag-88-117.mp3
15092,rock,chris_juergensen-big_bad_sun-07-revelation-59-88.mp3
18855,rock,cargo_cult-vibrant-09-the_fate-117-146.mp3
1442,rock,arthur_yoria-of_the_lovely-01-of_the_lovely-88-117.mp3
16266,rock,arthur_yoria-suerte_something-08-goodbye_marisa-0-29.mp3
16759,rock,atomic_opera-alpha_and_oranges-08-paper_tiger-117-146.mp3
17918,rock,jackalopes-jacksploitation-09-goddamn_dirty_midgets-59-88.mp3
834,rock,spinecar-autophile-01-home-175-204.mp3
22417,rock,magnatune-red_hat_summit_compilation-12-william_brooks__the_gift-117-146.mp3
15142,rock,seismic_anamoly-dead_mans_hand-07-scuttlebutt_strut-59-88.mp3
9462,rock,seismic_anamoly-sweet_rock_candy-04-way_of_the_warrior-204-233.mp3
21422,rock,tom_paul-i_was_king-11-the_best_in_me-59-88.mp3
14581,rock,skitzo-hellavator_musick-07-kill_with_a_vengeance_live-146-175.mp3
2946,rock,seismic_anamoly-ramifications-02-broken_dreams-262-291.mp3
11303,rock,very_large_array-stuff-05-submerge-30-59.mp3
17496,rock,rocket_city_riot-last_of_the_pleasure_seekers-09-die_today-146-175.mp3
6922,rock,liquid_zen-elements_at_loop_10-03-slip_into_surreal-146-175.mp3
5039,rock,pizzle-party_patrol-02-wet_brain-59-88.mp3
22663,rock,the_strap_ons-geeking_crime-13-flipping-59-88.mp3
15855,rock,electric_frankenstein-sick_songs-08-back_at_you-59-88.mp3
8311,rock,jackalopes-jacksploitation-04-kentucky_applejack-30-59.mp3
12786,rock,drop_trio-cezanne-06-mothership-88-117.mp3
20036,rock,spinecar-autophile-10-sanchez-117-146.mp3
3492,rock,the_kokoon-berlin-02-how_do_i_work_this-233-262.mp3
20050,rock,jade_leary-and_come_the_sirens-10-satellite-88-117.mp3
4497,rock,seismic_anamoly-afterburner-02-snake_eyes-30-59.mp3
2374,rock,william_brooks-bitter_circus-01-the_gift-117-146.mp3
18181,rock,pain_factor-8_seconds-09-leave_it_alone-175-204.mp3
8004,rock,atomic_opera-alpha_and_oranges-04-feverdream_no_1-30-59.mp3
21830,rock,very_large_array-stuff-12-everythings_fine-59-88.mp3
8382,rock,seismic_anamoly-afterburner-04-liberation_day-204-233.mp3
3164,rock,rocket_city_riot-pop_killer-02-down_with_her-146-175.mp3
4474,rock,soulprint-in_spite_of_it_all-02-show_me_fear-30-59.mp3
5156,rock,rocket_city_riot-last_of_the_pleasure_seekers-03-believe_in_me-233-262.mp3
6389,rock,skitzo-heavy_shit-03-metallic_tyrants-233-262.mp3
8575,rock,magnatune_compilation-high_energy_rock_and_roll-04-nova_express_gimme_some_more-0-29.mp3
4394,rock,seismic_anamoly-sweet_rock_candy-02-runnin_amok-146-175.mp3
10634,rock,atomic_opera-alpha_and_oranges-05-magic_castle-175-204.mp3
3487,rock,the_kokoon-berlin-02-how_do_i_work_this-59-88.mp3
15650,rock,seismic_anamoly-sweet_rock_candy-07-wreckinball-233-262.mp3
19072,rock,jackalopes-jacksploitation-10-i_wanna_beer_sandwich-59-88.mp3
14544,rock,soulprint-in_spite_of_it_all-07-inside-0-29.mp3
14883,rock,arthur_yoria-suerte_something-07-only_me-59-88.mp3
13833,rock,rocket_city_riot-middle_age_suicide-07-all_my_pain-59-88.mp3
2211,rock,hybris-the_first_words-01-squalid_rooms-30-59.mp3
7973,rock,mrdc-timecode-04-evolution-117-146.mp3
5337,rock,seismic_anamoly-afterburner-03-anthem_for_hcp-30-59.mp3
14582,rock,skitzo-hellavator_musick-07-kill_with_a_vengeance_live-175-204.mp3
2217,rock,mountain_mirrors-mountain_mirrors-01-stay_evil-59-88.mp3
18859,rock,william_brooks-buffalo_treason-09-the_gift-88-117.mp3
18458,rock,the_kokoon-berlin-09-passion_of_life-175-204.mp3
8193,rock,chris_juergensen-big_bad_sun-04-house_on_the_hill-117-146.mp3
18102,rock,william_brooks-bitter_circus-09-is_there_anybody_there-0-29.mp3
13660,rock,the_strap_ons-geeking_crime-06-wicca_chicka-0-29.mp3
5994,rock,electric_frankenstein-dead_and_back-03-good_for_nothing-59-88.mp3
3524,rock,electric_frankenstein-sick_songs-02-ill_be_standing_on_my_own-0-29.mp3
17846,rock,arthur_yoria-of_the_lovely-09-ectomorph-146-175.mp3
8362,rock,very_large_array-stuff-04-leisure_waltz-30-59.mp3
15652,rock,seismic_anamoly-sweet_rock_candy-07-wreckinball-291-320.mp3
11638,rock,lvx_nova-lvx_nova-06-ghanian_sunset-291-320.mp3
21599,rock,pizzle-party_patrol-12-a_little_exposure-0-29.mp3
4690,rock,very_large_array-stuff-02-superdrag-146-175.mp3
922,rock,spinecar-passive_aggressive-01-into_you-117-146.mp3
21432,rock,shane_jackman-sanctuary-11-the_good_shipbuilder-117-146.mp3
17347,rock,seismic_anamoly-dead_mans_hand-08-tsunami-59-88.mp3
8059,rock,skitzo-hellavator_musick-04-frozen_dead-262-291.mp3
6409,rock,rebel_rebel-explode_into_space-03-mk_ultra-175-204.mp3
4395,rock,seismic_anamoly-sweet_rock_candy-02-runnin_amok-233-262.mp3
14213,rock,electric_frankenstein-the_time_is_now-07-e_f__theme-117-146.mp3
10478,rock,seismic_anamoly-dead_mans_hand-05-judees_tune-88-117.mp3
7420,rock,rocket_city_riot-last_of_the_pleasure_seekers-04-from_this_day-146-175.mp3
11872,rock,seismic_anamoly-ramifications-06-backdoor_man-291-320.mp3
14740,rock,atomic_opera-alpha_and_oranges-07-meaningless_word-30-59.mp3
14667,rock,norine_braun-miles_to_go-07-little_lamb-204-233.mp3
14679,rock,mandrake_root-the_seventh_mirror-07-love_on_wheels-204-233.mp3
12334,rock,seismic_anamoly-sweet_rock_candy-06-fire_in_tha_hole-0-29.mp3
13781,rock,roots_of_rebellion-the_looking_glass-07-a_way_to_stay_awake-117-146.mp3
8746,rock,skitzo-babblesick-04-prisoners_of_america-0-29.mp3
15636,rock,very_large_array-stuff-07-word-175-204.mp3
8997,rock,arthur_yoria-of_the_lovely-04-several_mistakes_in_a_row-88-117.mp3
15655,rock,seismic_anamoly-sweet_rock_candy-07-wreckinball-436-465.mp3
6152,rock,various_artists-the_2007_magnatune_records_sampler-03-in_the_middle_beight-88-117.mp3
14568,rock,arthur_yoria-of_the_lovely-07-its_now_something_else-59-88.mp3
10659,rock,roots_of_rebellion-surfacing-05-messenger-30-59.mp3
20330,rock,norine_braun-now_and_zen-10-understanding-146-175.mp3
12000,rock,somadrone-trancelucent-06-coda-146-175.mp3
11160,rock,arthur_yoria-ill_be_here_awake-05-sleep_is_on_the_way-117-146.mp3
15412,rock,william_brooks-bitter_circus-07-the_hanging_of_allen_scott_johnson-175-204.mp3
11640,rock,rocket_city_riot-last_of_the_pleasure_seekers-06-inside_my_head-0-29.mp3
9375,rock,spinecar-passive_aggressive-04-true-88-117.mp3
9662,rock,william_brooks-karma_dogs-05-alright-146-175.mp3
11153,rock,seismic_anamoly-afterburner-05-skool_daze-465-494.mp3
8005,rock,atomic_opera-alpha_and_oranges-04-feverdream_no_1-59-88.mp3
16379,rock,soulprint-in_spite_of_it_all-08-in_spirit-117-146.mp3
24010,rock,the_napoleon_blown_aparts-thrill_hype-15-thrill_bound-146-175.mp3
17030,rock,very_large_array-stuff-08-slow_there-117-146.mp3
19273,rock,electric_frankenstein-conquers_the_world-10-coolest_little_monster-59-88.mp3
2924,rock,magnatune-red_hat_summit_compilation-02-brad_sucks__i_think_i_started_a_trend-30-59.mp3
6192,rock,roots_of_rebellion-surfacing-03-just_like_before-88-117.mp3
22705,rock,tom_paul-i_was_king-13-i_wish_the_world_was_flat-175-204.mp3
23272,rock,tom_paul-i_was_king-14-im_ready_for_you-59-88.mp3
12553,rock,plunkett-14_days-06-just_rise-88-117.mp3
13572,rock,grayson_wray-picassos_dream-06-universal_girl-30-59.mp3
14522,rock,tom_paul-there_is_no_map-07-i_still_want_you-146-175.mp3
20107,rock,pain_factor-8_seconds-10-siss-146-175.mp3
12332,rock,very_large_array-stuff-06-favorite_tease-117-146.mp3
5921,rock,beight-file_in_rhythm-03-fill_me_up-175-204.mp3
7386,rock,sun_palace-into_heaven-03-your_hands_lie_open-117-146.mp3
9816,rock,electric_frankenstein-sick_songs-05-born_wild-146-175.mp3
12750,rock,william_brooks-karma_dogs-06-miracle-320-349.mp3
4412,rock,seismic_anamoly-dead_mans_hand-02-santa_rosa_shuffle-0-29.mp3
18421,rock,brad_sucks-i_dont_know_what_im_doing-09-overreacting-117-146.mp3
18886,rock,norine_braun-and_the_mood_swings-09-the_one_that_got_away-30-59.mp3
3004,rock,curl-ultimate_station-02-choice-117-146.mp3
7003,rock,spinecar-autophile-03-soul_patch-117-146.mp3
19625,rock,atomic_opera-alpha_and_oranges-10-let_go-30-59.mp3
921,rock,spinecar-passive_aggressive-01-into_you-88-117.mp3
4818,rock,sun_palace-into_heaven-02-there_once_was_a_time-117-146.mp3
14784,rock,spinecar-up_from_the_mud-07-mud-233-262.mp3
19274,rock,electric_frankenstein-conquers_the_world-10-coolest_little_monster-117-146.mp3
15143,rock,seismic_anamoly-dead_mans_hand-07-scuttlebutt_strut-146-175.mp3
3281,rock,the_kokoon-erase-02-face-175-204.mp3
14569,rock,arthur_yoria-of_the_lovely-07-its_now_something_else-88-117.mp3
5932,rock,five_star_fall-automatic_ordinary-03-five_star_fall-175-204.mp3
11116,rock,brad_sucks-i_dont_know_what_im_doing-05-sick_as_a_dog-30-59.mp3
8778,rock,mandrake_root-the_seventh_mirror-04-put_your_money_where_your_mouth_is-233-262.mp3
8776,rock,mandrake_root-the_seventh_mirror-04-put_your_money_where_your_mouth_is-88-117.mp3
6490,rock,rocket_city_riot-middle_age_suicide-03-no_end_in_sight-175-204.mp3
20093,rock,mountain_mirrors-lunar_ecstasy-10-sidewinder-30-59.mp3
14782,rock,spinecar-up_from_the_mud-07-mud-146-175.mp3
2386,rock,roots_of_rebellion-the_looking_glass-01-the_order-88-117.mp3
22321,rock,william_brooks-blue_ribbon__the_best_of_william_brooks-12-the_hanging_of_allen_scott_johnson-88-117.mp3
9814,rock,electric_frankenstein-sick_songs-05-born_wild-88-117.mp3
17890,rock,mr_gelatine-electroluv-09-fluxlogic-30-59.mp3
19629,rock,atomic_opera-alpha_and_oranges-10-let_go-175-204.mp3
19429,rock,utopia_banished-night_of_the_black_wyvern-10-forshadowing_the_endless_quest-88-117.mp3
23059,rock,rocket_city_riot-pop_killer-13-the_sinner-88-117.mp3
3094,rock,roots_of_rebellion-surfacing-02-declaration-59-88.mp3
22910,rock,norine_braun-and_the_mood_swings-13-running_on_the_edge-233-262.mp3
21990,rock,zilla-egg-12-lucky_foot-349-378.mp3
20105,rock,pain_factor-8_seconds-10-siss-59-88.mp3
1878,rock,magnatune_compilation-high_energy_rock_and_roll-01-rocket_city_riot_down_with_her-0-29.mp3
11152,rock,seismic_anamoly-afterburner-05-skool_daze-436-465.mp3
6098,rock,pizzle-party_patrol-03-i_love_her_to_pieces-30-59.mp3
570,rock,falik-elvolution-01-electric_butterfly-291-320.mp3
16336,rock,arthur_yoria-ill_be_here_awake-08-ill_pretend-175-204.mp3
2121,rock,soulprint-in_spite_of_it_all-01-soul_print-175-204.mp3
9709,rock,utopia_banished-night_of_the_black_wyvern-05-as_it_descends-291-320.mp3
23015,rock,tom_paul-there_is_no_map-13-take_a_ride_with_me-88-117.mp3
10520,rock,seismic_anamoly-sweet_rock_candy-05-kick_in_tha_nuts-436-465.mp3
7674,rock,the_kokoon-berlin-04-break_down-204-233.mp3
23039,rock,jade_leary-fossildawn-13-the_camp-320-349.mp3
3936,rock,norine_braun-now_and_zen-02-now_and_zen-204-233.mp3
13032,rock,emmas_mini-beat_generation_mad_trick-06-quiescence-262-291.mp3
12426,rock,tom_paul-there_is_no_map-06-hey_now_babus-30-59.mp3
14742,rock,atomic_opera-alpha_and_oranges-07-meaningless_word-146-175.mp3
20285,rock,various_artists-the_art_of_persuasion-10-touch_ammonite-146-175.mp3
11157,rock,arthur_yoria-ill_be_here_awake-05-sleep_is_on_the_way-30-59.mp3
16065,rock,norine_braun-and_the_mood_swings-08-devils_daughter-30-59.mp3
13540,rock,spinecar-up_from_the_mud-06-three-146-175.mp3
1501,rock,pizzle-party_patrol-01-party_patrol-59-88.mp3
17209,rock,hybris-the_first_words-08-the_choice_i_never_had-146-175.mp3
10782,rock,soulprint-in_spite_of_it_all-05-obscenity-0-29.mp3
8558,rock,shiva_in_exile-ethnic-04-nightheat-204-233.mp3
12184,rock,rocket_city_riot-pop_killer-06-do_you_want_me-59-88.mp3
8295,rock,seismic_anamoly-ramifications-04-julies_tune-320-349.mp3
4070,rock,arthur_yoria-ill_be_here_awake-02-permanent-88-117.mp3
1155,rock,very_large_array-stuff-01-magnified-59-88.mp3
6053,rock,burnshee_thornside-blues_and_misc-03-hey_hey_hey-117-146.mp3
13420,rock,various_artists-the_2007_magnatune_records_sampler-06-suerte_mijo_arthur_yoria-175-204.mp3
6679,rock,skitzo-babblesick-03-prom_night-117-146.mp3
19734,rock,the_seldon_plan-making_circles-10-new_instant-0-29.mp3
17228,rock,various_artists-the_art_of_persuasion-08-the_fate_cargo_cult-175-204.mp3
21715,rock,plunkett-14_days-12-breathe-146-175.mp3
10243,rock,somadrone-trancelucent-05-function-117-146.mp3
11088,rock,william_brooks-blue_ribbon__the_best_of_william_brooks-05-seven_promises-30-59.mp3
20787,rock,nova_express-gimme_some-11-gimme_some_more-0-29.mp3
1311,rock,five_star_fall-automatic_ordinary-01-mercurial_girl-59-88.mp3
14529,rock,various_artists-the_2007_magnatune_records_sampler-07-impressions_the_kokoon-146-175.mp3
14575,rock,william_brooks-silent_wings-07-justified-146-175.mp3
10764,rock,nova_express-gimme_some-05-no_saints-30-59.mp3
16976,rock,rocket_city_riot-pop_killer-08-she_is_all_i_ever_wanted-146-175.mp3
21272,rock,jackalopes-jacksploitation-11-rumble_downtown-204-233.mp3
11869,rock,seismic_anamoly-ramifications-06-backdoor_man-204-233.mp3
11022,rock,yongen-yello_haus-05-romeo_didnt_know_juliet-59-88.mp3
1827,rock,atomic_opera-alpha_and_oranges-01-rain_parade-117-146.mp3
17058,rock,chris_juergensen-big_bad_sun-08-some_sympathy-204-233.mp3
20052,rock,jade_leary-and_come_the_sirens-10-satellite-146-175.mp3
6488,rock,rocket_city_riot-middle_age_suicide-03-no_end_in_sight-117-146.mp3
21611,rock,williamson-a_few_things_to_hear_before_we_all_blow_up-12-a_please_goodbye_from_whore-233-262.mp3
7805,rock,soulprint-in_spite_of_it_all-04-crawlspace-175-204.mp3
681,rock,somadrone-trancelucent-01-fizz-30-59.mp3
13122,rock,mandrake_root-the_seventh_mirror-06-runnin_wild_river-175-204.mp3
3359,rock,jade_leary-fossildawn-02-fossildawn-88-117.mp3
11158,rock,arthur_yoria-ill_be_here_awake-05-sleep_is_on_the_way-59-88.mp3
17028,rock,very_large_array-stuff-08-slow_there-30-59.mp3
18622,rock,nova_express-gimme_some-09-situation-88-117.mp3
16543,rock,roots_of_rebellion-the_looking_glass-08-messenger-30-59.mp3
20868,rock,drop_trio-cezanne-11-invisible_pants-204-233.mp3
21488,rock,electric_frankenstein-the_time_is_now-11-too_much_for_you-175-204.mp3
5144,rock,hoxman-synthesis_of_five-02-you_make_me_love-262-291.mp3
19399,rock,atomic_opera-penguin_dust-10-feverdream-117-146.mp3
3975,rock,mandrake_root-the_seventh_mirror-02-one_in_a_million-88-117.mp3
13270,rock,arthur_yoria-suerte_something-06-something_must_be_wrong-117-146.mp3
15653,rock,seismic_anamoly-sweet_rock_candy-07-wreckinball-378-407.mp3
5646,rock,seismic_anamoly-ramifications-03-cum_with_me-378-407.mp3
5911,rock,rocket_city_riot-pop_killer-03-feel_alive-204-233.mp3
10762,rock,pain_factor-8_seconds-05-no_cure-204-233.mp3
18289,rock,spinecar-autophile-09-muse-233-262.mp3
16331,rock,william_brooks-silent_wings-08-i_will_stop_with_you-175-204.mp3
3607,rock,four_stones-chronic_dreams-02-just_my_luck_chronic_mix-0-29.mp3
13836,rock,rocket_city_riot-middle_age_suicide-07-all_my_pain-146-175.mp3
23426,rock,john_williams-long_ride_home-14-rush_hour-59-88.mp3
21864,rock,norine_braun-modern_anguish-12-frontliner_blues-117-146.mp3
9934,rock,seismic_anamoly-ramifications-05-code_red_love_is_dead-262-291.mp3
8161,rock,five_star_fall-automatic_ordinary-04-headphones-146-175.mp3
16175,rock,electric_frankenstein-the_time_is_now-08-fast___furious-117-146.mp3
22853,rock,magnatune_compilation-high_energy_rock_and_roll-13-pizzle_party_patrol-0-29.mp3
19884,rock,the_marginal_prophets-bohemian_rap_cd-10-phat_in_the_whole-59-88.mp3
12166,rock,soulprint-in_spite_of_it_all-06-die_tonight-204-233.mp3
2361,rock,jag-four_strings-01-tell_your_mama-88-117.mp3
5030,rock,rebel_rebel-explode_into_space-02-we_are_the_future-204-233.mp3
14688,rock,pain_factor-8_seconds-07-lunatic_lover-30-59.mp3
12547,rock,the_kokoon-berlin-06-its_time_now-0-29.mp3
10384,rock,the_napoleon_blown_aparts-thrill_hype-05-i_got_it_bad-30-59.mp3
21704,rock,william_brooks-silent_wings-12-between_there_and_here-175-204.mp3
9739,rock,john_jackson-bad_things_happen_all_the_time-05-bad_things_happen_all_the_time-59-88.mp3
424,rock,skitzo-babblesick-01-class_dismembered-117-146.mp3
9350,rock,magnatune_compilation-rock-04-tom_paul_its_an_easy_life-146-175.mp3
3361,rock,jade_leary-fossildawn-02-fossildawn-146-175.mp3
5996,rock,electric_frankenstein-dead_and_back-03-good_for_nothing-117-146.mp3
12290,rock,zilla-egg-06-exalted_earthworm-59-88.mp3
8883,rock,electric_frankenstein-the_time_is_now-04-right_on_target-146-175.mp3
15285,rock,atomic_opera-penguin_dust-07-spiritoftheage-30-59.mp3
13908,rock,five_star_fall-automatic_ordinary-07-automatic_ordinary-204-233.mp3
3893,rock,spinecar-passive_aggressive-02-new_orleans-146-175.mp3
5014,rock,rapoon-what_do_you_suppose-02-waddi_jah-378-407.mp3
23587,rock,norine_braun-and_the_mood_swings-14-who_are_you-30-59.mp3
21848,rock,mountain_mirrors-lunar_ecstasy-12-field_of_grass-146-175.mp3
18790,rock,roots_of_rebellion-surfacing-09-surfacing-175-204.mp3
6194,rock,roots_of_rebellion-surfacing-03-just_like_before-204-233.mp3
16937,rock,william_brooks-fowl_mouth-08-scooter-59-88.mp3
13835,rock,rocket_city_riot-middle_age_suicide-07-all_my_pain-117-146.mp3
3161,rock,rocket_city_riot-pop_killer-02-down_with_her-59-88.mp3
12181,rock,hands_upon_black_earth-hands_upon_black_earth-06-divinedei-233-262.mp3
17029,rock,very_large_array-stuff-08-slow_there-59-88.mp3
6405,rock,rebel_rebel-explode_into_space-03-mk_ultra-0-29.mp3
22150,rock,soulprint-in_spite_of_it_all-12-putrid-0-29.mp3
7101,rock,seismic_anamoly-sweet_rock_candy-03-sweet_rock_candy-494-523.mp3
20791,rock,nova_express-gimme_some-11-gimme_some_more-175-204.mp3
12583,rock,skitzo-babblesick-06-last_depression-59-88.mp3
2633,rock,zilla-egg-01-wind_barber-0-29.mp3
7183,rock,jeffrey_luck_lucas-what_we_whisper-03-the_pills-233-262.mp3
15977,rock,jackalopes-jacksploitation-08-cielo_69-117-146.mp3
18979,rock,rebel_rebel-explode_into_space-09-venus_plus_x-175-204.mp3
938,rock,electric_frankenstein-conquers_the_world-01-its_all_moving_faster-117-146.mp3
16064,rock,mutandina-mutandina-08-desamor-291-320.mp3
19836,rock,plunkett-14_days-10-out_at_sea-175-204.mp3
12483,rock,rocket_city_riot-middle_age_suicide-06-im_gonna_make_you_bleed-30-59.mp3
22322,rock,william_brooks-blue_ribbon__the_best_of_william_brooks-12-the_hanging_of_allen_scott_johnson-117-146.mp3
20218,rock,mandrake_root-the_seventh_mirror-10-the_7th_mirror-117-146.mp3
6163,rock,norine_braun-now_and_zen-03-intimate_hour-88-117.mp3
998,rock,mandrake_root-the_seventh_mirror-01-kings_of_the_desert-0-29.mp3
12995,rock,burnshee_thornside-blues_and_misc-06-phone_number_blues-0-29.mp3
11373,rock,processor-are_you_for_real-05-talk_like_a_puppet-0-29.mp3
2357,rock,electric_frankenstein-the_time_is_now-01-teenage_shutdown-88-117.mp3
12470,rock,tom_paul-i_was_king-06-i_was_king-117-146.mp3
21602,rock,tom_paul-there_is_no_map-12-a_little_part_of_me-0-29.mp3
9550,rock,lvx_nova-lvx_nova-05-my_time-610-639.mp3
2006,rock,magnatune_compilation-rock-01-shane_jackman_didnt_i-146-175.mp3
18953,rock,utopia_banished-night_of_the_black_wyvern-09-utopia_banished-204-233.mp3
16158,rock,jade_leary-fossildawn-08-fall-175-204.mp3
6383,rock,skitzo-heavy_shit-03-metallic_tyrants-0-29.mp3
21944,rock,magnatune_compilation-high_energy_rock_and_roll-12-jackalopes_cielo_69-0-29.mp3
21586,rock,the_headroom_project-jetuton_andawai-12-lost_world-204-233.mp3
7678,rock,rapoon-fallen_gods-04-breathing_gold-175-204.mp3
15082,rock,sibelian-the_soul_rush-07-red_room-262-291.mp3
6930,rock,spinecar-up_from_the_mud-03-smoke-262-291.mp3
12476,rock,electric_frankenstein-sick_songs-06-i_wish_i_could-146-175.mp3
5967,rock,soulprint-in_spite_of_it_all-03-fua-204-233.mp3
12600,rock,lizzi-love_and_you_and_i-06-lay_down-59-88.mp3
7890,rock,beight-file_in_rhythm-04-dont_do_me_no_harm-0-29.mp3
8152,rock,tom_paul-i_was_king-04-hartman_street-88-117.mp3
585,rock,trancevision-lemuria-01-enertia-146-175.mp3
423,rock,skitzo-babblesick-01-class_dismembered-59-88.mp3
13590,rock,cargo_cult-vibrant-06-vibrant-175-204.mp3
13092,rock,spinecar-autophile-06-religious-146-175.mp3
10578,rock,roots_of_rebellion-the_looking_glass-05-legend-0-29.mp3
7437,rock,lvx_nova-lvx_nova-04-melancholia-88-117.mp3
2923,rock,magnatune-red_hat_summit_compilation-02-brad_sucks__i_think_i_started_a_trend-0-29.mp3
8557,rock,shiva_in_exile-ethnic-04-nightheat-146-175.mp3
5020,rock,nova_express-gimme_some-02-walk_away-146-175.mp3
10138,rock,skitzo-hellavator_musick-05-euthanize_tunnel_zone-59-88.mp3
8542,rock,electric_frankenstein-conquers_the_world-04-new_rage-175-204.mp3
775,rock,jackalopes-jacksploitation-01-good_clean_fun_laundromat-30-59.mp3
3561,rock,jade_leary-the_lost_art_of_human_kindness-02-infantry-88-117.mp3
13391,rock,jag-four_strings-06-square_dance_boogie-59-88.mp3
9374,rock,spinecar-passive_aggressive-04-true-59-88.mp3
20895,rock,rocket_city_riot-pop_killer-11-junkyard_girlfriend-0-29.mp3
18891,rock,william_brooks-silent_wings-09-thicker_than_thieves-88-117.mp3
13149,rock,skitzo-hellavator_musick-06-satans_grave-30-59.mp3
9693,rock,the_seldon_plan-making_circles-05-aperitif-117-146.mp3
18230,rock,grayson_wray-picassos_dream-09-lucky_star-88-117.mp3
23196,rock,jackalopes-jacksploitation-14-dirty_brown_duster-59-88.mp3
2354,rock,electric_frankenstein-the_time_is_now-01-teenage_shutdown-0-29.mp3
4502,rock,seismic_anamoly-afterburner-02-snake_eyes-262-291.mp3
15078,rock,sibelian-the_soul_rush-07-red_room-117-146.mp3
19272,rock,electric_frankenstein-conquers_the_world-10-coolest_little_monster-0-29.mp3
13898,rock,rebel_rebel-explode_into_space-07-artificial_kid-0-29.mp3
8677,rock,somadrone-trancelucent-04-patterns-146-175.mp3
3092,rock,roots_of_rebellion-surfacing-02-declaration-0-29.mp3
17432,rock,skitzo-heavy_shit-08-we_are_the_dead-117-146.mp3
15873,rock,the_strap_ons-geeking_crime-08-bars_of_justice-30-59.mp3
460,rock,skitzo-heavy_shit-01-curse_of_the_phoenix-117-146.mp3
